Date,Base Currency,Target Currency,Exchange Rate
2023-05-04,USD,XCD,2.70255
2023-05-04,USD,XDR,0.740711
2023-05-04,USD,XOF,595.074889
2023-05-04,USD,XPD,0.00069201
2023-05-04,USD,XPF,108.256064
2023-05-04,USD,XPT,0.00095298
2023-05-04,USD,YER,250.300053
2023-05-04,USD,ZAR,18.2946
2023-05-04,USD,ZMW,17.819701
2023-05-04,USD,ZWL,322
2023-05-05,USD,AED,3.672105
2023-05-05,USD,AFN,86.999983
2023-05-05,USD,ALL,101.28
2023-05-05,USD,AMD,386.35
2023-05-05,USD,ANG,1.807941
2023-05-05,USD,AOA,509
2023-05-05,USD,ARS,222.340765
2023-05-05,USD,AUD,1.47905
2023-05-05,USD,AWG,1.8025
2023-05-05,USD,AZN,1.7
2023-05-05,USD,BAM,1.773984
2023-05-05,USD,BBD,2
2023-05-05,USD,BDT,106.485752
2023-05-05,USD,BGN,1.777044
2023-05-05,USD,BHD,0.376968
2023-05-05,USD,BIF,2088
2023-05-05,USD,BMD,1
2023-05-05,USD,BND,1.32445
2023-05-05,USD,BOB,6.907584
2023-05-05,USD,BRL,4.9531
2023-05-05,USD,BSD,1
2023-05-05,USD,BTC,3.3856977e-05
2023-05-05,USD,BTN,82.063631
2023-05-05,USD,BWP,13.210097
2023-05-05,USD,BYN,2.524093
2023-05-05,USD,BZD,2.015692
2023-05-05,USD,CAD,1.34775
2023-05-05,USD,CDF,2047.837186
2023-05-05,USD,CHF,0.8974
2023-05-05,USD,CLF,0.028794
2023-05-05,USD,CLP,794.03
2023-05-05,USD,CNH,6.92013
2023-05-05,USD,CNY,6.9106
2023-05-05,USD,COP,4524.712874
2023-05-05,USD,CRC,543.452154
2023-05-05,USD,CUC,1
2023-05-05,USD,CUP,25.75
2023-05-05,USD,CVE,100.35
2023-05-05,USD,CZK,21.224
2023-05-05,USD,DJF,177.827972
2023-05-05,USD,DKK,6.7621
2023-05-05,USD,DOP,54.42
2023-05-05,USD,DZD,135.223004
2023-05-05,USD,EGP,30.271597
2023-05-05,USD,ERN,15
2023-05-05,USD,ETB,54.21
2023-05-05,USD,EUR,0.89201
2023-05-05,USD,FJD,2.20125
2023-05-05,USD,FKP,0.791202
2023-05-05,USD,GBP,0.791202
2023-05-05,USD,GEL,2.485
2023-05-05,USD,GGP,0.791202
2023-05-05,USD,GHS,11.8
2023-05-05,USD,GIP,0.791202
2023-05-05,USD,GMD,60.2
2023-05-05,USD,GNF,8655
2023-05-05,USD,GTQ,7.829888
2023-05-05,USD,GYD,211.423985
2023-05-05,USD,HKD,7.84995
2023-05-05,USD,HNL,24.66
2023-05-05,USD,HRK,6.83782
2023-05-05,USD,HTG,150.495692
2023-05-05,USD,HUF,337.55
2023-05-05,USD,IDR,14674.8
2023-05-05,USD,ILS,3.63619
2023-05-05,USD,IMP,0.791202
2023-05-05,USD,INR,81.729756
2023-05-05,USD,IQD,1310
2023-05-05,USD,IRR,42275
2023-05-05,USD,ISK,136.2
2023-05-05,USD,JEP,0.791202
2023-05-05,USD,JMD,153.978769
2023-05-05,USD,JOD,0.7095
2023-05-05,USD,JPY,134.83494536
2023-05-05,USD,KES,136.5
2023-05-05,USD,KGS,87.52
2023-05-05,USD,KHR,4128
2023-05-05,USD,KMF,446.9499
2023-05-05,USD,KPW,900
2023-05-05,USD,KRW,1317.955
2023-05-05,USD,KWD,0.306311
2023-05-05,USD,KYD,0.833386
2023-05-05,USD,KZT,443.259862
2023-05-05,USD,LAK,17475
2023-05-05,USD,LBP,15250
2023-05-05,USD,LKR,320.021148
2023-05-05,USD,LRD,165.712539
2023-05-05,USD,LSL,18.41
2023-05-05,USD,LYD,4.745
2023-05-05,USD,MAD,9.992
2023-05-05,USD,MDL,17.782608
2023-05-05,USD,MGA,4412.5
2023-05-05,USD,MKD,55.882571
2023-05-05,USD,MMK,2099.956652
2023-05-05,USD,MNT,3519
2023-05-05,USD,MOP,8.109797
2023-05-05,USD,MRU,34.39
2023-05-05,USD,MUR,45.250001
2023-05-05,USD,MVR,15.35
2023-05-05,USD,MWK,1022.5
2023-05-05,USD,MXN,17.7625
2023-05-05,USD,MYR,4.437
2023-05-05,USD,MZN,63.899991
2023-05-05,USD,NAD,18.41
2023-05-05,USD,NGN,461.5
2023-05-05,USD,NIO,36.55
2023-05-05,USD,NOK,10.5696
2023-05-05,USD,NPR,131.300211
2023-05-05,USD,NZD,1.593626
2023-05-05,USD,OMR,0.38501
2023-05-05,USD,PAB,1
2023-05-05,USD,PEN,3.70025
2023-05-05,USD,PGK,3.52
2023-05-05,USD,PHP,55.346001
2023-05-05,USD,PKR,283.85
2023-05-05,USD,PLN,4.153071
2023-05-05,USD,PYG,7168.202476
2023-05-05,USD,QAR,3.641
2023-05-05,USD,RON,4.4722
2023-05-05,USD,RSD,106.435746
2023-05-05,USD,RUB,77.814986
2023-05-05,USD,RWF,1118.5
2023-05-05,USD,SAR,3.751078
2023-05-05,USD,SBD,8.30442
2023-05-05,USD,SCR,13.929365
2023-05-05,USD,SDG,598.5
2023-05-05,USD,SEK,10.147005
2023-05-05,USD,SGD,1.326084
2023-05-05,USD,SHP,0.791202
2023-05-05,USD,SLL,17665
2023-05-05,USD,SOS,569.5
2023-05-05,USD,SRD,37.297
2023-05-05,USD,SSP,130.26
2023-05-05,USD,STD,22823.990504
2023-05-05,USD,STN,22.45
2023-05-05,USD,SVC,8.750153
2023-05-05,USD,SYP,2512.53
2023-05-05,USD,SZL,18.395
2023-05-05,USD,THB,33.540009
2023-05-05,USD,TJS,10.919877
2023-05-05,USD,TMT,3.5
2023-05-05,USD,TND,3.044
2023-05-05,USD,TOP,2.356695
2023-05-05,USD,TRY,19.5195
2023-05-05,USD,TTD,6.81039
2023-05-05,USD,TWD,30.5931
2023-05-05,USD,TZS,2355
2023-05-05,USD,UAH,36.937311
2023-05-05,USD,UGX,3719.74791
2023-05-05,USD,USD,1
2023-05-05,USD,UYU,38.962419
2023-05-05,USD,UZS,11447.5
2023-05-05,USD,VES,25.026391
2023-05-05,USD,VND,23449.410804
2023-05-05,USD,VUV,118.979
2023-05-05,USD,WST,2.72551
2023-05-05,USD,XAF,585.120495
2023-05-05,USD,XAG,0.03896737
2023-05-05,USD,XAU,0.00049582
2023-05-05,USD,XCD,2.70255
2023-05-05,USD,XDR,0.739505
2023-05-05,USD,XOF,585.120495
2023-05-05,USD,XPD,0.0006736
2023-05-05,USD,XPF,106.44516
2023-05-05,USD,XPT,0.00093965
2023-05-05,USD,YER,250.349961
2023-05-05,USD,ZAR,18.4112
2023-05-05,USD,ZMW,18.056739
2023-05-05,USD,ZWL,322
2023-05-06,USD,AED,3.672105
2023-05-06,USD,AFN,86.999983
2023-05-06,USD,ALL,101.28
2023-05-06,USD,AMD,386.35
2023-05-06,USD,ANG,1.807941
2023-05-06,USD,AOA,509
2023-05-06,USD,ARS,222.340765
2023-05-06,USD,AUD,1.47905
2023-05-06,USD,AWG,1.8025
2023-05-06,USD,AZN,1.7
2023-05-06,USD,BAM,1.773984
2023-05-06,USD,BBD,2
2023-05-06,USD,BDT,106.485752
2023-05-06,USD,BGN,1.777044
2023-05-06,USD,BHD,0.376968
2023-05-06,USD,BIF,2088
2023-05-06,USD,BMD,1
2023-05-06,USD,BND,1.32445
2023-05-06,USD,BOB,6.907584
2023-05-06,USD,BRL,4.9531
2023-05-06,USD,BSD,1
2023-05-06,USD,BTC,3.4602058e-05
2023-05-06,USD,BTN,82.063631
2023-05-06,USD,BWP,13.210097
2023-05-06,USD,BYN,2.524093
2023-05-06,USD,BZD,2.015692
2023-05-06,USD,CAD,1.34775
2023-05-06,USD,CDF,2047.837186
2023-05-06,USD,CHF,0.897381
2023-05-06,USD,CLF,0.028794
2023-05-06,USD,CLP,794.03
2023-05-06,USD,CNH,6.92013
2023-05-06,USD,CNY,6.9106
2023-05-06,USD,COP,4524.712874
2023-05-06,USD,CRC,543.452154
2023-05-06,USD,CUC,1
2023-05-06,USD,CUP,25.75
2023-05-06,USD,CVE,100.35
2023-05-06,USD,CZK,21.224
2023-05-06,USD,DJF,177.827972
2023-05-06,USD,DKK,6.7621
2023-05-06,USD,DOP,54.42
2023-05-06,USD,DZD,135.223004
2023-05-06,USD,EGP,30.271597
2023-05-06,USD,ERN,15
2023-05-06,USD,ETB,54.21
2023-05-06,USD,EUR,0.89201
2023-05-06,USD,FJD,2.20125
2023-05-06,USD,FKP,0.791202
2023-05-06,USD,GBP,0.791202
2023-05-06,USD,GEL,2.485
2023-05-06,USD,GGP,0.791202
2023-05-06,USD,GHS,11.8
2023-05-06,USD,GIP,0.791202
2023-05-06,USD,GMD,60.2
2023-05-06,USD,GNF,8655
2023-05-06,USD,GTQ,7.829888
2023-05-06,USD,GYD,211.423985
2023-05-06,USD,HKD,7.84995
2023-05-06,USD,HNL,24.66
2023-05-06,USD,HRK,6.83782
2023-05-06,USD,HTG,150.495692
2023-05-06,USD,HUF,337.55
2023-05-06,USD,IDR,14674.8
2023-05-06,USD,ILS,3.63619
2023-05-06,USD,IMP,0.791202
2023-05-06,USD,INR,81.729756
2023-05-06,USD,IQD,1310
2023-05-06,USD,IRR,42275
2023-05-06,USD,ISK,136.2
2023-05-06,USD,JEP,0.791202
2023-05-06,USD,JMD,153.978769
2023-05-06,USD,JOD,0.7095
2023-05-06,USD,JPY,134.83494536
2023-05-06,USD,KES,136.5
2023-05-06,USD,KGS,87.52
2023-05-06,USD,KHR,4128
2023-05-06,USD,KMF,446.9499
2023-05-06,USD,KPW,900
2023-05-06,USD,KRW,1317.955
2023-05-06,USD,KWD,0.306311
2023-05-06,USD,KYD,0.833386
2023-05-06,USD,KZT,443.259862
2023-05-06,USD,LAK,17475
2023-05-06,USD,LBP,15250
2023-05-06,USD,LKR,320.021148
2023-05-06,USD,LRD,165.712539
2023-05-06,USD,LSL,18.41
2023-05-06,USD,LYD,4.745
2023-05-06,USD,MAD,9.992
2023-05-06,USD,MDL,17.782608
2023-05-06,USD,MGA,4412.5
2023-05-06,USD,MKD,55.882571
2023-05-06,USD,MMK,2099.956652
2023-05-06,USD,MNT,3519
2023-05-06,USD,MOP,8.109797
2023-05-06,USD,MRU,34.39
2023-05-06,USD,MUR,45.250001
2023-05-06,USD,MVR,15.35
2023-05-06,USD,MWK,1022.5
2023-05-06,USD,MXN,17.7625
2023-05-06,USD,MYR,4.437
2023-05-06,USD,MZN,63.899991
2023-05-06,USD,NAD,18.41
2023-05-06,USD,NGN,461.5
2023-05-06,USD,NIO,36.55
2023-05-06,USD,NOK,10.5696
2023-05-06,USD,NPR,131.300211
2023-05-06,USD,NZD,1.593626
2023-05-06,USD,OMR,0.38501
2023-05-06,USD,PAB,1
2023-05-06,USD,PEN,3.70025
2023-05-06,USD,PGK,3.52
2023-05-06,USD,PHP,55.346001
2023-05-06,USD,PKR,283.85
2023-05-06,USD,PLN,4.153071
2023-05-06,USD,PYG,7168.202476
2023-05-06,USD,QAR,3.641
2023-05-06,USD,RON,4.4722
2023-05-06,USD,RSD,106.435746
2023-05-06,USD,RUB,77.814986
2023-05-06,USD,RWF,1118.5
2023-05-06,USD,SAR,3.751078
2023-05-06,USD,SBD,8.30442
2023-05-06,USD,SCR,13.929365
2023-05-06,USD,SDG,598.5
2023-05-06,USD,SEK,10.147005
2023-05-06,USD,SGD,1.326084
2023-05-06,USD,SHP,0.791202
2023-05-06,USD,SLL,17665
2023-05-06,USD,SOS,569.5
2023-05-06,USD,SRD,37.297
2023-05-06,USD,SSP,130.26
2023-05-06,USD,STD,22823.990504
2023-05-06,USD,STN,22.45
2023-05-06,USD,SVC,8.750153
2023-05-06,USD,SYP,2512.53
2023-05-06,USD,SZL,18.395
2023-05-06,USD,THB,33.540009
2023-05-06,USD,TJS,10.919877
2023-05-06,USD,TMT,3.5
2023-05-06,USD,TND,3.044
2023-05-06,USD,TOP,2.356695
2023-05-06,USD,TRY,19.5195
2023-05-06,USD,TTD,6.81039
2023-05-06,USD,TWD,30.5931
2023-05-06,USD,TZS,2355
2023-05-06,USD,UAH,36.937311
2023-05-06,USD,UGX,3719.74791
2023-05-06,USD,USD,1
2023-05-06,USD,UYU,38.962419
2023-05-06,USD,UZS,11447.5
2023-05-06,USD,VES,25.026391
2023-05-06,USD,VND,23449.410804
2023-05-06,USD,VUV,118.979
2023-05-06,USD,WST,2.72551
2023-05-06,USD,XAF,585.120495
2023-05-06,USD,XAG,0.03896737
2023-05-06,USD,XAU,0.00049582
2023-05-06,USD,XCD,2.70255
2023-05-06,USD,XDR,0.739505
2023-05-06,USD,XOF,585.120495
2023-05-06,USD,XPD,0.0006736
2023-05-06,USD,XPF,106.44516
2023-05-06,USD,XPT,0.00093965
2023-05-06,USD,YER,250.349961
2023-05-06,USD,ZAR,18.4112
2023-05-06,USD,ZMW,18.056739
2023-05-06,USD,ZWL,322
2023-05-07,USD,AED,3.672105
2023-05-07,USD,AFN,87.069532
2023-05-07,USD,ALL,101.110644
2023-05-07,USD,AMD,385.997717
2023-05-07,USD,ANG,1.802185
2023-05-07,USD,AOA,508.485833
2023-05-07,USD,ARS,226.235185
2023-05-07,USD,AUD,1.482096
2023-05-07,USD,AWG,1.8025
2023-05-07,USD,AZN,1.7
2023-05-07,USD,BAM,1.773984
2023-05-07,USD,BBD,2
2023-05-07,USD,BDT,106.485752
2023-05-07,USD,BGN,1.776982
2023-05-07,USD,BHD,0.376975
2023-05-07,USD,BIF,2085.164684
2023-05-07,USD,BMD,1
2023-05-07,USD,BND,1.32445
2023-05-07,USD,BOB,6.90881
2023-05-07,USD,BRL,4.9532
2023-05-07,USD,BSD,1
2023-05-07,USD,BTC,3.5099875e-05
2023-05-07,USD,BTN,81.675288
2023-05-07,USD,BWP,13.210097
2023-05-07,USD,BYN,2.524093
2023-05-07,USD,BZD,2.015692
2023-05-07,USD,CAD,1.337998
2023-05-07,USD,CDF,2047.837186
2023-05-07,USD,CHF,0.891237
2023-05-07,USD,CLF,0.028768
2023-05-07,USD,CLP,793.81
2023-05-07,USD,CNH,6.9219
2023-05-07,USD,CNY,6.9106
2023-05-07,USD,COP,4604.074517
2023-05-07,USD,CRC,542.602133
2023-05-07,USD,CUC,1
2023-05-07,USD,CUP,25.75
2023-05-07,USD,CVE,100.145705
2023-05-07,USD,CZK,21.243701
2023-05-07,USD,DJF,177.762377
2023-05-07,USD,DKK,6.761056
2023-05-07,USD,DOP,54.508433
2023-05-07,USD,DZD,135.224203
2023-05-07,USD,EGP,30.8023
2023-05-07,USD,ERN,15
2023-05-07,USD,ETB,54.407496
2023-05-07,USD,EUR,0.907565
2023-05-07,USD,FJD,2.205
2023-05-07,USD,FKP,0.791778
2023-05-07,USD,GBP,0.791778
2023-05-07,USD,GEL,2.485
2023-05-07,USD,GGP,0.791778
2023-05-07,USD,GHS,11.785098
2023-05-07,USD,GIP,0.791778
2023-05-07,USD,GMD,60.2
2023-05-07,USD,GNF,8619.552252
2023-05-07,USD,GTQ,7.805024
2023-05-07,USD,GYD,211.492007
2023-05-07,USD,HKD,7.84733
2023-05-07,USD,HNL,24.642512
2023-05-07,USD,HRK,6.83764
2023-05-07,USD,HTG,150.495692
2023-05-07,USD,HUF,337.406631
2023-05-07,USD,IDR,14674.798519
2023-05-07,USD,ILS,3.633889
2023-05-07,USD,IMP,0.791778
2023-05-07,USD,INR,81.729882
2023-05-07,USD,IQD,1309.962423
2023-05-07,USD,IRR,42275
2023-05-07,USD,ISK,136.23
2023-05-07,USD,JEP,0.791778
2023-05-07,USD,JMD,153.978769
2023-05-07,USD,JOD,0.7095
2023-05-07,USD,JPY,135.195
2023-05-07,USD,KES,136.45
2023-05-07,USD,KGS,87.306
2023-05-07,USD,KHR,4123.060086
2023-05-07,USD,KMF,446.9499
2023-05-07,USD,KPW,900
2023-05-07,USD,KRW,1317.96032
2023-05-07,USD,KWD,0.306269
2023-05-07,USD,KYD,0.833386
2023-05-07,USD,KZT,443.259862
2023-05-07,USD,LAK,17442.949785
2023-05-07,USD,LBP,15104.869133
2023-05-07,USD,LKR,320.021148
2023-05-07,USD,LRD,165.900037
2023-05-07,USD,LSL,18.392978
2023-05-07,USD,LYD,4.744284
2023-05-07,USD,MAD,10.001943
2023-05-07,USD,MDL,17.816717
2023-05-07,USD,MGA,4403.526125
2023-05-07,USD,MKD,55.882335
2023-05-07,USD,MMK,2099.956652
2023-05-07,USD,MNT,3519
2023-05-07,USD,MOP,8.0839
2023-05-07,USD,MRU,34.366477
2023-05-07,USD,MUR,45.250001
2023-05-07,USD,MVR,15.35
2023-05-07,USD,MWK,1025.271289
2023-05-07,USD,MXN,17.76861
2023-05-07,USD,MYR,4.437
2023-05-07,USD,MZN,63.899991
2023-05-07,USD,NAD,18.41
2023-05-07,USD,NGN,460.37
2023-05-07,USD,NIO,36.562955
2023-05-07,USD,NOK,10.571985
2023-05-07,USD,NPR,130.680867
2023-05-07,USD,NZD,1.587669
2023-05-07,USD,OMR,0.383437
2023-05-07,USD,PAB,1
2023-05-07,USD,PEN,3.704184
2023-05-07,USD,PGK,3.52284
2023-05-07,USD,PHP,55.336286
2023-05-07,USD,PKR,283.54616
2023-05-07,USD,PLN,4.15171
2023-05-07,USD,PYG,7168.202476
2023-05-07,USD,QAR,3.642349
2023-05-07,USD,RON,4.4717
2023-05-07,USD,RSD,105.850418
2023-05-07,USD,RUB,77.810003
2023-05-07,USD,RWF,1116.299693
2023-05-07,USD,SAR,3.7507
2023-05-07,USD,SBD,8.299327
2023-05-07,USD,SCR,13.929365
2023-05-07,USD,SDG,598.5
2023-05-07,USD,SEK,10.175813
2023-05-07,USD,SGD,1.326072
2023-05-07,USD,SHP,0.791778
2023-05-07,USD,SLL,17665
2023-05-07,USD,SOS,568.915844
2023-05-07,USD,SRD,37.297
2023-05-07,USD,SSP,130.26
2023-05-07,USD,STD,22823.990504
2023-05-07,USD,STN,22.374175
2023-05-07,USD,SVC,8.750153
2023-05-07,USD,SYP,2512.53
2023-05-07,USD,SZL,18.379596
2023-05-07,USD,THB,33.85
2023-05-07,USD,TJS,10.919877
2023-05-07,USD,TMT,3.5
2023-05-07,USD,TND,3.03175
2023-05-07,USD,TOP,2.348967
2023-05-07,USD,TRY,19.503601
2023-05-07,USD,TTD,6.780937
2023-05-07,USD,TWD,30.593001
2023-05-07,USD,TZS,2355
2023-05-07,USD,UAH,36.937311
2023-05-07,USD,UGX,3719.74791
2023-05-07,USD,USD,1
2023-05-07,USD,UYU,39.040963
2023-05-07,USD,UZS,11444.994491
2023-05-07,USD,VES,25.026391
2023-05-07,USD,VND,23449.410804
2023-05-07,USD,VUV,118.979
2023-05-07,USD,WST,2.72551
2023-05-07,USD,XAF,595.323331
2023-05-07,USD,XAG,0.03900689
2023-05-07,USD,XAU,0.00049601
2023-05-07,USD,XCD,2.70255
2023-05-07,USD,XDR,0.739505
2023-05-07,USD,XOF,595.323331
2023-05-07,USD,XPD,0.00066876
2023-05-07,USD,XPF,108.301261
2023-05-07,USD,XPT,0.0009407
2023-05-07,USD,YER,250.349961
2023-05-07,USD,ZAR,18.422
2023-05-07,USD,ZMW,17.997552
2023-05-07,USD,ZWL,322
2023-05-08,USD,AED,3.672095
2023-05-08,USD,AFN,87.836924
2023-05-08,USD,ALL,100.932575
2023-05-08,USD,AMD,388.399585
2023-05-08,USD,ANG,1.802259
2023-05-08,USD,AOA,508.2415
2023-05-08,USD,ARS,227.6292
2023-05-08,USD,AUD,1.474769
2023-05-08,USD,AWG,1.8
2023-05-08,USD,AZN,1.7
2023-05-08,USD,BAM,1.770307
2023-05-08,USD,BBD,2
2023-05-08,USD,BDT,106.980575
2023-05-08,USD,BGN,1.777086
2023-05-08,USD,BHD,0.376995
2023-05-08,USD,BIF,2083.788632
2023-05-08,USD,BMD,1
2023-05-08,USD,BND,1.324608
2023-05-08,USD,BOB,6.909973
2023-05-08,USD,BRL,5.0094
2023-05-08,USD,BSD,1
2023-05-08,USD,BTC,3.6113469e-05
2023-05-08,USD,BTN,81.766144
2023-05-08,USD,BWP,13.192135
2023-05-08,USD,BYN,2.524123
2023-05-08,USD,BZD,2.015613
2023-05-08,USD,CAD,1.337262
2023-05-08,USD,CDF,2045.73
2023-05-08,USD,CHF,0.88997
2023-05-08,USD,CLF,0.028866
2023-05-08,USD,CLP,800
2023-05-08,USD,CNH,6.921902
2023-05-08,USD,CNY,6.9125
2023-05-08,USD,COP,4548.597482
2023-05-08,USD,CRC,543.365031
2023-05-08,USD,CUC,1
2023-05-08,USD,CUP,25.75
2023-05-08,USD,CVE,100.45
2023-05-08,USD,CZK,21.279125
2023-05-08,USD,DJF,177.935943
2023-05-08,USD,DKK,6.772125
2023-05-08,USD,DOP,54.5629
2023-05-08,USD,DZD,135.389312
2023-05-08,USD,EGP,30.8998
2023-05-08,USD,ERN,15
2023-05-08,USD,ETB,54.192527
2023-05-08,USD,EUR,0.909336
2023-05-08,USD,FJD,2.2154
2023-05-08,USD,FKP,0.792848
2023-05-08,USD,GBP,0.792848
2023-05-08,USD,GEL,2.485
2023-05-08,USD,GGP,0.792848
2023-05-08,USD,GHS,11.80018
2023-05-08,USD,GIP,0.792848
2023-05-08,USD,GMD,59.95
2023-05-08,USD,GNF,8595.525488
2023-05-08,USD,GTQ,7.808724
2023-05-08,USD,GYD,211.50815
2023-05-08,USD,HKD,7.848835
2023-05-08,USD,HNL,24.66
2023-05-08,USD,HRK,6.851668
2023-05-08,USD,HTG,147.50448
2023-05-08,USD,HUF,338.532266
2023-05-08,USD,IDR,14759.209922
2023-05-08,USD,ILS,3.62692
2023-05-08,USD,IMP,0.792848
2023-05-08,USD,INR,81.789453
2023-05-08,USD,IQD,1310
2023-05-08,USD,IRR,42250
2023-05-08,USD,ISK,137.43
2023-05-08,USD,JEP,0.792848
2023-05-08,USD,JMD,153.63657
2023-05-08,USD,JOD,0.7094
2023-05-08,USD,JPY,135.08921475
2023-05-08,USD,KES,136.5
2023-05-08,USD,KGS,87.306
2023-05-08,USD,KHR,4125.987105
2023-05-08,USD,KMF,446.949933
2023-05-08,USD,KPW,900
2023-05-08,USD,KRW,1323.16
2023-05-08,USD,KWD,0.306533
2023-05-08,USD,KYD,0.833345
2023-05-08,USD,KZT,443.735368
2023-05-08,USD,LAK,17475
2023-05-08,USD,LBP,15250
2023-05-08,USD,LKR,319.022935
2023-05-08,USD,LRD,165.900049
2023-05-08,USD,LSL,18.41
2023-05-08,USD,LYD,4.743931
2023-05-08,USD,MAD,9.981925
2023-05-08,USD,MDL,17.819055
2023-05-08,USD,MGA,4377.124041
2023-05-08,USD,MKD,55.991499
2023-05-08,USD,MMK,2099.949959
2023-05-08,USD,MNT,3519
2023-05-08,USD,MOP,8.083872
2023-05-08,USD,MRU,34.321793
2023-05-08,USD,MUR,45.35
2023-05-08,USD,MVR,15.35
2023-05-08,USD,MWK,1024.448387
2023-05-08,USD,MXN,17.787535
2023-05-08,USD,MYR,4.437
2023-05-08,USD,MZN,63.899991
2023-05-08,USD,NAD,18.41
2023-05-08,USD,NGN,460.915958
2023-05-08,USD,NIO,36.586336
2023-05-08,USD,NOK,10.504579
2023-05-08,USD,NPR,130.825874
2023-05-08,USD,NZD,1.578104
2023-05-08,USD,OMR,0.385024
2023-05-08,USD,PAB,1
2023-05-08,USD,PEN,3.705501
2023-05-08,USD,PGK,3.524684
2023-05-08,USD,PHP,55.450003
2023-05-08,USD,PKR,283.73
2023-05-08,USD,PLN,4.14778
2023-05-08,USD,PYG,7150.9391
2023-05-08,USD,QAR,3.6405
2023-05-08,USD,RON,4.4772
2023-05-08,USD,RSD,106.642236
2023-05-08,USD,RUB,77.700078
2023-05-08,USD,RWF,1116.754063
2023-05-08,USD,SAR,3.750051
2023-05-08,USD,SBD,8.299327
2023-05-08,USD,SCR,13.135064
2023-05-08,USD,SDG,600
2023-05-08,USD,SEK,10.171527
2023-05-08,USD,SGD,1.325341
2023-05-08,USD,SHP,0.792848
2023-05-08,USD,SLL,17665
2023-05-08,USD,SOS,569.00059
2023-05-08,USD,SRD,37.453
2023-05-08,USD,SSP,130.26
2023-05-08,USD,STD,22823.990504
2023-05-08,USD,STN,22.45
2023-05-08,USD,SVC,8.750158
2023-05-08,USD,SYP,2512.53
2023-05-08,USD,SZL,18.395
2023-05-08,USD,THB,33.819392
2023-05-08,USD,TJS,10.920183
2023-05-08,USD,TMT,3.5
2023-05-08,USD,TND,3.03175
2023-05-08,USD,TOP,2.344575
2023-05-08,USD,TRY,19.506899
2023-05-08,USD,TTD,6.75395
2023-05-08,USD,TWD,30.6837
2023-05-08,USD,TZS,2355
2023-05-08,USD,UAH,36.935018
2023-05-08,USD,UGX,3724.746992
2023-05-08,USD,USD,1
2023-05-08,USD,UYU,38.841331
2023-05-08,USD,UZS,11445
2023-05-08,USD,VES,25.026391
2023-05-08,USD,VND,23449.410804
2023-05-08,USD,VUV,118.979
2023-05-08,USD,WST,2.72551
2023-05-08,USD,XAF,596.485171
2023-05-08,USD,XAG,0.03912976
2023-05-08,USD,XAU,0.00049472
2023-05-08,USD,XCD,2.70255
2023-05-08,USD,XDR,0.739966
2023-05-08,USD,XOF,596.485171
2023-05-08,USD,XPD,0.00064539
2023-05-08,USD,XPF,108.512623
2023-05-08,USD,XPT,0.00092502
2023-05-08,USD,YER,250.35
2023-05-08,USD,ZAR,18.317695
2023-05-08,USD,ZMW,18.074192
2023-05-08,USD,ZWL,322
2023-05-09,USD,AED,3.672015
2023-05-09,USD,AFN,87.55443
2023-05-09,USD,ALL,101.179094
2023-05-09,USD,AMD,386.60228
2023-05-09,USD,ANG,1.803082
2023-05-09,USD,AOA,510
2023-05-09,USD,ARS,228.1063
2023-05-09,USD,AUD,1.477847
2023-05-09,USD,AWG,1.8025
2023-05-09,USD,AZN,1.7
2023-05-09,USD,BAM,1.781644
2023-05-09,USD,BBD,2
2023-05-09,USD,BDT,108.291587
2023-05-09,USD,BGN,1.782875
2023-05-09,USD,BHD,0.377001
2023-05-09,USD,BIF,2089.362755
2023-05-09,USD,BMD,1
2023-05-09,USD,BND,1.326743
2023-05-09,USD,BOB,6.912764
2023-05-09,USD,BRL,4.9872
2023-05-09,USD,BSD,1
2023-05-09,USD,BTC,3.616596e-05
2023-05-09,USD,BTN,82.122737
2023-05-09,USD,BWP,13.233713
2023-05-09,USD,BYN,2.525285
2023-05-09,USD,BZD,2.016501
2023-05-09,USD,CAD,1.337555
2023-05-09,USD,CDF,2045.73
2023-05-09,USD,CHF,0.890198
2023-05-09,USD,CLF,0.028655
2023-05-09,USD,CLP,787.401575
2023-05-09,USD,CNH,6.92377
2023-05-09,USD,CNY,6.9205
2023-05-09,USD,COP,4521.359458
2023-05-09,USD,CRC,540.119481
2023-05-09,USD,CUC,1
2023-05-09,USD,CUP,25.75
2023-05-09,USD,CVE,100.59941
2023-05-09,USD,CZK,21.336501
2023-05-09,USD,DJF,177.827972
2023-05-09,USD,DKK,6.790131
2023-05-09,USD,DOP,54.570281
2023-05-09,USD,DZD,135.547871
2023-05-09,USD,EGP,30.9013
2023-05-09,USD,ERN,15
2023-05-09,USD,ETB,54.388425
2023-05-09,USD,EUR,0.91202
2023-05-09,USD,FJD,2.19785
2023-05-09,USD,FKP,0.792136
2023-05-09,USD,GBP,0.792136
2023-05-09,USD,GEL,2.5
2023-05-09,USD,GGP,0.792136
2023-05-09,USD,GHS,11.802317
2023-05-09,USD,GIP,0.792136
2023-05-09,USD,GMD,59.85
2023-05-09,USD,GNF,8599.571401
2023-05-09,USD,GTQ,7.803118
2023-05-09,USD,GYD,211.590454
2023-05-09,USD,HKD,7.841595
2023-05-09,USD,HNL,24.65
2023-05-09,USD,HRK,6.871721
2023-05-09,USD,HTG,147.571796
2023-05-09,USD,HUF,338.753394
2023-05-09,USD,IDR,14776
